id,sis_course_id,course_code,name
45244,C.Campus.2019.Spring.MUSIC 260R.1,MUSIC 260R,Music Lessons - Euphonium III
45246,C.Campus.2019.Spring.MUSIC 104.3,MUSIC 104,Group Vocal Instruction
45248,C.Campus.2019.Spring.MUSIC 261H.1,MUSIC 261H,Music Lessons - String Bass IV
45250,C.Campus.2019.Spring.MUSIC 104.4,MUSIC 104,Group Vocal Instruction
45252,C.Campus.2019.Spring.MUSIC 261P.1,MUSIC 261P,Music Lessons - French Horn IV
45254,C.Campus.2019.Spring.NUTR 120.1,NUTR 120,Intro to Dietetics
45256,C.Campus.2019.Spring.MUSIC 155.1,MUSIC 155,Introduction to Vocal Methods
45258,C.Campus.2019.Spring.MUSIC 265.1,MUSIC 265,Piano Teaching I
45260,C.Campus.2019.Spring.MUSIC 158F.1,MUSIC 158F,Music Lessons - Viola
45262,C.Campus.2019.Spring.PH 123.1,PH 123,Principles of Physics II
45264,C.Campus.2019.Spring.MUSIC 301.1,MUSIC 301,Music Literature I - Middle Ages
45266,C.Campus.2019.Spring.MUSIC 158T.1,MUSIC 158T,Music Lessons - Percussion
45268,C.Campus.2019.Spring.PH 390R.1,PH 390R,Special Topics in Physics
45270,C.Campus.2019.Spring.ACCTG 201.5,ACCTG 201,Financial Accounting
45272,C.Campus.2019.Spring.MUSIC 327.1,MUSIC 327,RixStix Drumline
45274,C.Campus.2019.Spring.PH 406.1,PH 406,Physics Senior Research
45276,C.Campus.2019.Spring.MUSIC 330.1,MUSIC 330,Sound Alliance
45278,C.Campus.2019.Spring.ACCTG 201.6,ACCTG 201,Financial Accounting
45280,C.Campus.2019.Spring.POLSC 110.1,POLSC 110,American Government
45282,C.Campus.2019.Spring.MUSIC 339.1,MUSIC 339,Baroque Ensemble
45284,C.Campus.2019.Spring.ACCTG 201.7,ACCTG 201,Financial Accounting
45286,C.Campus.2019.Spring.POLSC 110.2,POLSC 110,American Government
45288,C.Campus.2019.Spring.MUSIC 342A.1,MUSIC 342A,Symphony Orchestra Strings
45290,C.Campus.2019.Spring.ACCTG 201.8,ACCTG 201,Financial Accounting
45292,C.Campus.2019.Spring.POLSC 110.3,POLSC 110,American Government
45294,C.Campus.2019.Spring.MUSIC 360E.1,MUSIC 360E,Music Lessons - Violin V
45296,C.Campus.2019.Spring.POLSC 150.1,POLSC 150,Intro to Comparative Politics
45298,C.Campus.2019.Spring.ACCTG 201.9,ACCTG 201,Financial Accounting
45300,C.Campus.2019.Spring.MUSIC 360F.1,MUSIC 360F,Music Lessons - Viola V
45302,C.Campus.2019.Spring.POLSC 150.2,POLSC 150,Intro to Comparative Politics
45304,C.Campus.2019.Spring.ACCTG 201.10,ACCTG 201,Financial Accounting
45306,C.Campus.2019.Spring.MUSIC 360S.1,MUSIC 360S,Music Lessons - Tuba V
45308,C.Campus.2019.Spring.POLSC 380.1,POLSC 380,U.S. Constitutional History/Law
45310,C.Campus.2019.Spring.ACCTG 302.1,ACCTG 302,Intermediate Financial Acctg II
45312,C.Campus.2019.Spring.MUSIC 360V.1,MUSIC 360V,Composition 1
45314,C.Campus.2019.Spring.ACCTG 302.2,ACCTG 302,Intermediate Financial Acctg II
45316,C.Campus.2019.Spring.AUTO 300.1,AUTO 300,Career Planning & Networking
45318,C.Campus.2019.Spring.RM 223L.1,RM 223L,Canyoneering
45320,C.Campus.2019.Spring.MUSIC 361J.1,MUSIC 361J,Music Lessons - Flute VI
45322,C.Campus.2019.Spring.AGBUS 398.1,AGBUS 398,Occupational Internship
45324,C.Campus.2019.Spring.MUSIC 365F.1,MUSIC 365F,Junior Recital Viola
45326,C.Campus.2019.Spring.RM 223L.2,RM 223L,Canyoneering
45328,C.Campus.2019.Spring.BA 211.1,BA 211,Business Fundamentals
45330,C.Campus.2019.Spring.APS 412.1,APS 412,Integrated Pest Management
45332,C.Campus.2019.Spring.MUSIC 365G.1,MUSIC 365G,Junior Recital Cello
45334,C.Campus.2019.Spring.RM 366.1,RM 366,Adaptive Recreation Skills
45336,C.Campus.2019.Spring.BA 211.2,BA 211,Business Fundamentals
45338,C.Campus.2019.Spring.ARCH 201.1,ARCH 201,Architectural Design
45340,C.Campus.2019.Spring.MUSIC 365M.1,MUSIC 365M,Junior Recital Clarinet
45342,C.Campus.2019.Spring.RM 366L.1,RM 366L,Adaptive Recreation Skills Lab
45344,C.Campus.2019.Spring.BA 211.3,BA 211,Business Fundamentals
45346,C.Campus.2019.Spring.ART 101.1,ART 101,Introduction to the Visual Arts
45348,C.Campus.2019.Spring.MUSIC 385B.1,MUSIC 385B,Band Practicum B
45350,C.Campus.2019.Spring.BA 211.4,BA 211,Business Fundamentals
45352,C.Campus.2019.Spring.RM 366L.2,RM 366L,Adaptive Recreation Skills Lab
45354,C.Campus.2019.Spring.ART 101.2,ART 101,Introduction to the Visual Arts
45356,C.Campus.2019.Spring.MUSIC 387.1,MUSIC 387,Scoring and Arranging
45358,C.Campus.2019.Spring.RM 371.1,RM 371,Therapeutic Rec: Evid Practice
45360,C.Campus.2019.Spring.BA 211.5,BA 211,Business Fundamentals
45362,C.Campus.2019.Spring.MUSIC 460E.1,MUSIC 460E,Music Lessons - Violin VII
45364,C.Campus.2019.Spring.ART 102.1,ART 102,General Art-2D
45366,C.Campus.2019.Spring.BA 211.6,BA 211,Business Fundamentals
45368,C.Campus.2019.Spring.RM 487.1,RM 487,Research and Evaluation
45370,C.Campus.2019.Spring.MUSIC 460T.1,MUSIC 460T,Music Lessons - Percussion VII
45372,C.Campus.2019.Spring.BA 211.15,BA 211,Business Fundamentals
45374,C.Campus.2019.Spring.ART 102.2,ART 102,General Art-2D
45376,C.Campus.2019.Spring.RM 487.2,RM 487,Research and Evaluation
45378,C.Campus.2019.Spring.MUSIC 462F.1,MUSIC 462F,Senior Recital Viola
45380,C.Campus.2019.Spring.BA 211.16,BA 211,Business Fundamentals
45382,C.Campus.2019.Spring.ART 202.1,ART 202,Art History II
45384,C.Campus.2019.Spring.SPED 423.1,SPED 423,Autism Spectrum Disorders
45386,C.Campus.2019.Spring.MUSIC 462Q.1,MUSIC 462Q,Senior Recital Trombone
45388,C.Campus.2019.Spring.ART 202.2,ART 202,Art History II
45390,C.Campus.2019.Spring.SW 260.1,SW 260,Introduction to Social Work
45392,C.Campus.2019.Spring.BIO 199.1,BIO 199,Biology Orientation
45394,C.Campus.2019.Spring.ART 260.1,ART 260,Intermediate Photography
45396,C.Campus.2019.Spring.BIO 199.2,BIO 199,Biology Orientation
45398,C.Campus.2019.Spring.SW 260.2,SW 260,Introduction to Social Work
45400,C.Campus.2019.Spring.ART 302.1,ART 302,Greek and Roman Art
45402,C.Campus.2019.Spring.BIO 208.1,BIO 208,General Botany
45404,C.Campus.2019.Spring.SW 463.1,SW 463,Child Welfare Services
45406,C.Campus.2019.Spring.ART 311.1,ART 311,Creative Perspective
45408,C.Campus.2019.Spring.BIO 208.2,BIO 208,General Botany
45410,C.Campus.2019.Spring.WDD 499.1,WDD 499,Capstone
45412,C.Campus.2019.Spring.BIO 208.3,BIO 208,General Botany
45414,C.Campus.2019.Spring.ART 392.1,ART 392,Business for the Prof Artist
45416,C.Campus.2019.Spring.WDD 499.2,WDD 499,Capstone
45418,C.Campus.2019.Spring.BIO 221.1,BIO 221,General Microbiology
45420,C.Campus.2019.Spring.ART 430R.1,ART 430R,Sequential Design
45422,C.Campus.2019.Spring.WELD 224.1,WELD 224,Welding Engineering I
45424,C.Campus.2019.Spring.BIO 221.2,BIO 221,General Microbiology
45426,C.Campus.2019.Spring.ART 441R.1,ART 441R,Advanced Illustration
45428,C.Campus.2019.Spring.BIO 225.1,BIO 225,Range Management
45430,C.Campus.2019.Spring.WELD 243.1,WELD 243,Welding Engineering II
45432,C.Campus.2019.Spring.ART 470R.1,ART 470R,Printmaking III
45434,C.Campus.2019.Spring.WELD 480.1,WELD 480,Welding Fabrication
45436,C.Campus.2019.Spring.BIO 265.1,BIO 265,Human Anatomy & Physiology II
45438,C.Campus.2019.Spring.ART 498R.1,ART 498R,Internship in the Arts
45440,C.Campus.2019.Spring.ACCTG 201.1,ACCTG 201,Financial Accounting
45442,C.Campus.2019.Spring.BIO 265.2,BIO 265,Human Anatomy & Physiology II
45444,C.Campus.2019.Spring.CHEM 105.4,CHEM 105,General Chemistry I
45446,C.Campus.2019.Spring.AS 125.1,AS 125,Career Exploration in AS
45448,C.Campus.2019.Spring.ACCTG 201.2,ACCTG 201,Financial Accounting
45450,C.Campus.2019.Spring.BIO 265.3,BIO 265,Human Anatomy & Physiology II
45452,C.Campus.2019.Spring.CHEM 105.5,CHEM 105,General Chemistry I
45454,C.Campus.2019.Spring.AS 125.2,AS 125,Career Exploration in AS
45456,C.Campus.2019.Spring.ACCTG 201.3,ACCTG 201,Financial Accounting
45458,C.Campus.2019.Spring.BIO 302.1,BIO 302,Ecology I
45460,C.Campus.2019.Spring.CHEM 105.6,CHEM 105,General Chemistry I
45462,C.Campus.2019.Spring.AUTO 131.1,AUTO 131,Electrical Systems
45464,C.Campus.2019.Spring.ACCTG 201.4,ACCTG 201,Financial Accounting
45466,C.Campus.2019.Spring.BIO 381.1,BIO 381,Pathophysiology
45468,C.Campus.2019.Spring.CHEM 105.7,CHEM 105,General Chemistry I
45470,C.Campus.2019.Spring.AUTO 155L.1,AUTO 155L,Chassis Systems Lab
45472,C.Campus.2019.Spring.BIO 381.2,BIO 381,Pathophysiology
45474,C.Campus.2019.Spring.CHEM 105.8,CHEM 105,General Chemistry I
45476,C.Campus.2019.Spring.AUTO 155L.2,AUTO 155L,Chassis Systems Lab
45478,C.Campus.2019.Spring.BIO 383.1,BIO 383,Human Embryology
45480,C.Campus.2019.Spring.CHEM 105.9,CHEM 105,General Chemistry I
45482,C.Campus.2019.Spring.AUTO 201L.1,AUTO 201L,Drivetrains Lab
45484,C.Campus.2019.Spring.BIO 430.1,BIO 430,Advanced Pharmacology
45488,C.Campus.2019.Spring.BUS 298R.1,BUS 298R,Beginning Internship
45490,C.Campus.2019.Spring.CHEM 105.11,CHEM 105,General Chemistry I
45492,C.Campus.2019.Spring.BUS 298R.2,BUS 298R,Beginning Internship
45494,C.Campus.2019.Spring.CHEM 105.12,CHEM 105,General Chemistry I
45496,C.Campus.2019.Spring.BUS 298R.3,BUS 298R,Beginning Internship
45498,C.Campus.2019.Spring.CHEM 105.13,CHEM 105,General Chemistry I
45500,C.Campus.2019.Spring.CHEM 105.1,CHEM 105,General Chemistry I
45502,C.Campus.2019.Spring.CHEM 106L.1,CHEM 106L,General Chemistry Lab II
45504,C.Campus.2019.Spring.CHEM 105.2,CHEM 105,General Chemistry I
45506,C.Campus.2019.Spring.CHEM 106L.2,CHEM 106L,General Chemistry Lab II
45508,C.Campus.2019.Spring.CHEM 106L.3,CHEM 106L,General Chemistry Lab II
45510,C.Campus.2019.Spring.CHEM 105.3,CHEM 105,General Chemistry I
45512,C.Campus.2019.Spring.CHEM 106L.4,CHEM 106L,General Chemistry Lab II
45514,C.Campus.2019.Spring.CHEM 106L.5,CHEM 106L,General Chemistry Lab II
45516,C.Campus.2019.Spring.CHILD 440.1,CHILD 440,Administrative Issues
45518,C.Campus.2019.Spring.CHILD 495.1,CHILD 495,Senior Seminar
45520,C.Campus.2019.Spring.COMM 497R.2,COMM 497R,Special Topics Practicum
45522,C.Campus.2019.Spring.CHIN 101.1,CHIN 101,Beginning Mandarin I
45524,C.Campus.2019.Spring.COMM 497R.3,COMM 497R,Special Topics Practicum
45526,C.Campus.2019.Spring.CHIN 101.2,CHIN 101,Beginning Mandarin I
45528,C.Campus.2019.Spring.COMM 497R.4,COMM 497R,Special Topics Practicum
45530,C.Campus.2019.Spring.CIT 270.1,CIT 270,Systems Security I
45532,C.Campus.2019.Spring.COMM 497R.5,COMM 497R,Special Topics Practicum
45534,C.Campus.2019.Spring.CIT 270.2,CIT 270,Systems Security I
45536,C.Campus.2019.Spring.COMM 497R.6,COMM 497R,Special Topics Practicum
45538,C.Campus.2019.Spring.CIT 270.7,CIT 270,Systems Security I
45540,C.Campus.2019.Spring.CONST 100.1,CONST 100,Basic Woodworking
45542,C.Campus.2019.Spring.CIT 336.1,CIT 336,Web Backend Development
45544,C.Campus.2019.Spring.CONST 221.1,CONST 221,Construction Safety
45546,C.Campus.2019.Spring.COMM 140.1,COMM 140,Mass Media and Society
45548,C.Campus.2019.Spring.CS 460.1,CS 460,Comp. Communication & Networks
45550,C.Campus.2019.Spring.DANCE 284W.1,DANCE 284W,Intl Standard Technique I
45552,C.Campus.2019.Spring.COMM 140.2,COMM 140,Mass Media and Society
45554,C.Campus.2019.Spring.DANCE 340R.1,DANCE 340R,Modern Dance Technique II
45556,C.Campus.2019.Spring.COMM 140.3,COMM 140,Mass Media and Society
45558,C.Campus.2019.Spring.DANCE 402.1,DANCE 402,History of Dance
45560,C.Campus.2019.Spring.COMM 140.4,COMM 140,Mass Media and Society
45562,C.Campus.2019.Spring.ECD 350L.1,ECD 350L,Early Child Dev. Lab Experience
45564,C.Campus.2019.Spring.COMM 140.5,COMM 140,Mass Media and Society
45566,C.Campus.2019.Spring.COMM 265.1,COMM 265,Video & Film Prod Essentials
45568,C.Campus.2019.Spring.ECD 350L.3,ECD 350L,Early Child Dev. Lab Experience
45570,C.Campus.2019.Spring.COMM 265.2,COMM 265,Video & Film Prod Essentials
45572,C.Campus.2019.Spring.ECD 350L.4,ECD 350L,Early Child Dev. Lab Experience
45574,C.Campus.2019.Spring.ECD 350L.5,ECD 350L,Early Child Dev. Lab Experience
45576,C.Campus.2019.Spring.COMM 497R.1,COMM 497R,Special Topics Practicum
45578,C.Campus.2019.Spring.ECD 350L.6,ECD 350L,Early Child Dev. Lab Experience
45580,C.Campus.2019.Spring.FDREL 200.9,FDREL 200,The Eternal Family
45582,C.Campus.2019.Spring.ECD 350L.7,ECD 350L,Early Child Dev. Lab Experience
45584,C.Campus.2019.Spring.FDREL 200.10,FDREL 200,The Eternal Family
45586,C.Campus.2019.Spring.ECON 388.1,ECON 388,Introduction to Econometrics
45588,C.Campus.2019.Spring.FDREL 200.11,FDREL 200,The Eternal Family
45590,C.Campus.2019.Spring.ECSE 340.1,ECSE 340,Intervention with Infants
45592,C.Campus.2019.Spring.FDREL 200.12,FDREL 200,The Eternal Family
45594,C.Campus.2019.Spring.ECSE 425.1,ECSE 425,Strategies for ECSE
45596,C.Campus.2019.Spring.FDREL 200.13,FDREL 200,The Eternal Family
45598,C.Campus.2019.Spring.ED 347.1,ED 347,Middle School Practicum
45600,C.Campus.2019.Spring.FDREL 200.14,FDREL 200,The Eternal Family
45602,C.Campus.2019.Spring.ED 347.2,ED 347,Middle School Practicum
45604,C.Campus.2019.Spring.FDREL 200.15,FDREL 200,The Eternal Family
45606,C.Campus.2019.Spring.ENG 350R.1,ENG 350R,Themes in Literature
45608,C.Campus.2019.Spring.FDREL 200.16,FDREL 200,The Eternal Family
45610,C.Campus.2019.Spring.ED 347.3,ED 347,Middle School Practicum
45612,C.Campus.2019.Spring.ENG 400R.1,ENG 400R,Genres of Professional Writing
45614,C.Campus.2019.Spring.ED 347.4,ED 347,Middle School Practicum
45616,C.Campus.2019.Spring.FDREL 200.17,FDREL 200,The Eternal Family
45618,C.Campus.2019.Spring.FDREL 212.2,FDREL 212,New Testament
45620,C.Campus.2019.Spring.ENG 495.1,ENG 495,Senior Writing Seminar
45622,C.Campus.2019.Spring.ED 444.1,ED 444,Elementary Soc. Studies Methods
45624,C.Campus.2019.Spring.FDREL 200.18,FDREL 200,The Eternal Family
45626,C.Campus.2019.Spring.FDREL 212.3,FDREL 212,New Testament
45628,C.Campus.2019.Spring.FDREL 200.19,FDREL 200,The Eternal Family
45630,C.Campus.2019.Spring.ED 444.2,ED 444,Elementary Soc. Studies Methods
45632,C.Campus.2019.Spring.ENG 495.2,ENG 495,Senior Writing Seminar
45634,C.Campus.2019.Spring.FDREL 212.4,FDREL 212,New Testament
45636,C.Campus.2019.Spring.FDREL 200.20,FDREL 200,The Eternal Family
45638,C.Campus.2019.Spring.ED 444.3,ED 444,Elementary Soc. Studies Methods
45640,C.Campus.2019.Spring.ESS 497.1,ESS 497,Exercise Physiology Research
45642,C.Campus.2019.Spring.FDREL 212.5,FDREL 212,New Testament
45644,C.Campus.2019.Spring.ENG 109.1,ENG 109,ELD - Writing
45646,C.Campus.2019.Spring.FDREL 200.21,FDREL 200,The Eternal Family
45648,C.Campus.2019.Spring.FCS 160.1,FCS 160,Home & Family Resource Mgmt
45650,C.Campus.2019.Spring.FDREL 333.1,FDREL 333,Teachings of the Living Prophets
45652,C.Campus.2019.Spring.FDREL 200.22,FDREL 200,The Eternal Family
45654,C.Campus.2019.Spring.ENG 109.2,ENG 109,ELD - Writing
45656,C.Campus.2019.Spring.FCS 160.2,FCS 160,Home & Family Resource Mgmt
45658,C.Campus.2019.Spring.FDREL 333.2,FDREL 333,Teachings of the Living Prophets
45660,C.Campus.2019.Spring.FDREL 200.23,FDREL 200,The Eternal Family
45662,C.Campus.2019.Spring.ENG 251.1,ENG 251,Fund of Literary Interpretation
45664,C.Campus.2019.Spring.FCS 400.1,FCS 400,Curriculum Develop. in Occ Ed
45666,C.Campus.2019.Spring.FDREL 333.3,FDREL 333,Teachings of the Living Prophets
45668,C.Campus.2019.Spring.FDREL 200.24,FDREL 200,The Eternal Family
45670,C.Campus.2019.Spring.ENG 251.2,ENG 251,Fund of Literary Interpretation
45672,C.Campus.2019.Spring.FDHUM 110.1,FDHUM 110,Foundations of Humanities
45674,C.Campus.2019.Spring.FDREL 333.4,FDREL 333,Teachings of the Living Prophets
45676,C.Campus.2019.Spring.FDREL 200.25,FDREL 200,The Eternal Family
45678,C.Campus.2019.Spring.FDHUM 110.2,FDHUM 110,Foundations of Humanities
45680,C.Campus.2019.Spring.FIN 301.1,FIN 301,Financial Management
45682,C.Campus.2019.Spring.FDREL 200.26,FDREL 200,The Eternal Family
45684,C.Campus.2019.Spring.FIN 301.8,FIN 301,Financial Management
45686,C.Campus.2019.Spring.FDHUM 110.3,FDHUM 110,Foundations of Humanities
45688,C.Campus.2019.Spring.FDREL 200.27,FDREL 200,The Eternal Family
45690,C.Campus.2019.Spring.FR 377.1,FR 377,French Teaching Methods
45692,C.Campus.2019.Spring.FDHUM 110.4,FDHUM 110,Foundations of Humanities
45694,C.Campus.2019.Spring.FDREL 200.28,FDREL 200,The Eternal Family
45696,C.Campus.2019.Spring.FS 498R.1,FS 498R,Food Science Internship
45702,C.Campus.2019.Spring.GEOG 340.1,GEOG 340,Advanced GIS & Spatial Analysis
45704,C.Campus.2019.Spring.FDREL 200.30,FDREL 200,The Eternal Family
45706,C.Campus.2019.Spring.FDHUM 110.6,FDHUM 110,Foundations of Humanities
45708,C.Campus.2019.Spring.GEOG 390.1,GEOG 390,Protected Landscapes
45710,C.Campus.2019.Spring.FDREL 200.31,FDREL 200,The Eternal Family
45712,C.Campus.2019.Spring.FDHUM 110.7,FDHUM 110,Foundations of Humanities
45714,C.Campus.2019.Spring.GEOG 398R.1,GEOG 398R,Geography Internship
45716,C.Campus.2019.Spring.HORT 319.1,HORT 319,Landscape Management
45718,C.Campus.2019.Spring.FDHUM 110.24,FDHUM 110,Foundations of Humanities
45722,C.Campus.2019.Spring.MATH 341.1,MATH 341,Linear Algebra
45724,C.Campus.2019.Spring.HORT 322.1,HORT 322,Woody Plant Identification
45726,C.Campus.2019.Spring.FDREL 200.33,FDREL 200,The Eternal Family
45728,C.Campus.2019.Spring.FDHUM 110.25,FDHUM 110,Foundations of Humanities
45730,C.Campus.2019.Spring.MATH 341.2,MATH 341,Linear Algebra
45732,C.Campus.2019.Spring.HORT 453.1,HORT 453,Land Construction Material
45736,C.Campus.2019.Spring.FDHUM 110.26,FDHUM 110,Foundations of Humanities
45738,C.Campus.2019.Spring.MATH 488.1,MATH 488,Statistical Consulting
45740,C.Campus.2019.Spring.HRHP 415.1,HRHP 415,Biomechanics of Sport & Exercise
45742,C.Campus.2019.Spring.FDREL 200.35,FDREL 200,The Eternal Family
45744,C.Campus.2019.Spring.MATH 490.1,MATH 490,Sec Ed Math Teaching Methods
45746,C.Campus.2019.Spring.HS 280.1,HS 280,Medical Terminology
45748,C.Campus.2019.Spring.FDHUM 110.27,FDHUM 110,Foundations of Humanities
45750,C.Campus.2019.Spring.FDREL 200.71,FDREL 200,The Eternal Family
45752,C.Campus.2019.Spring.MET 445.1,MET 445,Fund. of Composites Mfg.
45754,C.Campus.2019.Spring.HS 280.2,HS 280,Medical Terminology
45756,C.Campus.2019.Spring.FDHUM 110.28,FDHUM 110,Foundations of Humanities
45758,C.Campus.2019.Spring.FDREL 200.72,FDREL 200,The Eternal Family
45760,C.Campus.2019.Spring.MKT 446.1,MKT 446,Consumer Behavior
45762,C.Campus.2019.Spring.HS 305.1,HS 305,Health Appraisal & Prescription
45764,C.Campus.2019.Spring.FDHUM 110.29,FDHUM 110,Foundations of Humanities
45766,C.Campus.2019.Spring.FDREL 200.73,FDREL 200,The Eternal Family
45768,C.Campus.2019.Spring.HS 305.2,HS 305,Health Appraisal & Prescription
45770,C.Campus.2019.Spring.MUSIC 158P.1,MUSIC 158P,Music Lessons - French Horn
45772,C.Campus.2019.Spring.HS 345.1,HS 345,Healthcare Finance
45774,C.Campus.2019.Spring.FDREL 212.1,FDREL 212,New Testament
45776,C.Campus.2019.Spring.FDHUM 110.30,FDHUM 110,Foundations of Humanities
45778,C.Campus.2019.Spring.MUSIC 160C.1,MUSIC 160C,Music Lessons - Harp I
45780,C.Campus.2019.Spring.INTST 344.1,INTST 344,Western Europe Culture
45782,C.Campus.2019.Spring.MUSIC 161P.1,MUSIC 161P,Music Lessons - French Horn II
45784,C.Campus.2019.Spring.FDHUM 110.31,FDHUM 110,Foundations of Humanities
45786,C.Campus.2019.Spring.MATH 206.1,MATH 206,Elementary Geometry
45788,C.Campus.2019.Spring.MUSIC 161T.1,MUSIC 161T,Music Lessons - Percussion II
45790,C.Campus.2019.Spring.FDREL 200.1,FDREL 200,The Eternal Family
45792,C.Campus.2019.Spring.MATH 206.2,MATH 206,Elementary Geometry
45794,C.Campus.2019.Spring.MUSIC 161Z.1,MUSIC 161Z,Music Lessons - Jazz Piano II
45796,C.Campus.2019.Spring.FDREL 200.2,FDREL 200,The Eternal Family
45798,C.Campus.2019.Spring.MATH 206.3,MATH 206,Elementary Geometry
45800,C.Campus.2019.Spring.MUSIC 173.1,MUSIC 173,Musicianship 2
45802,C.Campus.2019.Spring.FDREL 200.3,FDREL 200,The Eternal Family
45804,C.Campus.2019.Spring.MATH 206.4,MATH 206,Elementary Geometry
45806,C.Campus.2019.Spring.MUSIC 173.2,MUSIC 173,Musicianship 2
45808,C.Campus.2019.Spring.FDREL 200.4,FDREL 200,The Eternal Family
45810,C.Campus.2019.Spring.MATH 206.5,MATH 206,Elementary Geometry
45812,C.Campus.2019.Spring.MUSIC 260D.1,MUSIC 260D,Music Lessons - Voice III
45814,C.Campus.2019.Spring.FDREL 200.5,FDREL 200,The Eternal Family
45816,C.Campus.2019.Spring.MATH 206.6,MATH 206,Elementary Geometry
45818,C.Campus.2019.Spring.MUSIC 260K.1,MUSIC 260K,Music Lessons - Oboe III
45820,C.Campus.2019.Spring.FDREL 200.6,FDREL 200,The Eternal Family
45822,C.Campus.2019.Spring.MUSIC 260Q.1,MUSIC 260Q,Music Lessons - Trombone III
45824,C.Campus.2019.Spring.MUSIC 312M.1,MUSIC 312M,Men's Chorus
45826,C.Campus.2019.Spring.FDREL 200.7,FDREL 200,The Eternal Family
45828,C.Campus.2019.Spring.MUSIC 315.1,MUSIC 315,University Choir Men
45830,C.Campus.2019.Spring.FDREL 200.8,FDREL 200,The Eternal Family
45832,C.Campus.2019.Spring.MUSIC 325.1,MUSIC 325,RixStix Percuss/Handbell/StlBnd
45834,C.Campus.2019.Spring.MUSIC 342B.1,MUSIC 342B,Symphony Orchestra Winds
45836,C.Campus.2019.Spring.MUSIC 346.1,MUSIC 346,Flute Ensemble
45838,C.Campus.2019.Spring.MUSIC 360H.1,MUSIC 360H,Music Lessons - String Bass V
45840,C.Campus.2019.Spring.MUSIC 462V.1,MUSIC 462V,Senior Recital Composition
45842,C.Campus.2019.Spring.MUSIC 360Z.1,MUSIC 360Z,Music Lessons - Jazz Piano V
45844,C.Campus.2019.Spring.MUSIC 361K.1,MUSIC 361K,Music Lessons - Oboe VI
45846,C.Campus.2019.Spring.NURS 310C.1,NURS 310C,Fundamentals of Nursing Clinical
45848,C.Campus.2019.Spring.MUSIC 361M.1,MUSIC 361M,Music Lessons - Clarinet VI
45850,C.Campus.2019.Spring.NURS 323C.1,NURS 323C,Mental Health Nursing Clinical
45852,C.Campus.2019.Spring.MUSIC 365Z.1,MUSIC 365Z,Junior Recital Jazz Piano
45854,C.Campus.2019.Spring.NURS 433.1,NURS 433,Population Health Nursing
45856,C.Campus.2019.Spring.MUSIC 367.1,MUSIC 367,Intro to Music Ed Practicum
45858,C.Campus.2019.Spring.NURS 433.2,NURS 433,Population Health Nursing
